exp;step;id;state
test2;2505;23;succeptible
test2;2505;24;succeptible
test2;2505;25;succeptible
test2;2505;26;succeptible
test2;2505;27;succeptible
test2;2505;28;succeptible
test2;2505;29;succeptible
test2;2506;0;succeptible
test2;2506;1;succeptible
test2;2506;2;succeptible
test2;2506;3;succeptible
test2;2506;4;infected
test2;2506;5;succeptible
test2;2506;6;succeptible
test2;2506;7;succeptible
test2;2506;8;succeptible
test2;2506;9;succeptible
test2;2506;10;infected
test2;2506;11;infected
test2;2506;12;infected
test2;2506;13;succeptible
test2;2506;14;succeptible
test2;2506;15;infected
test2;2506;16;succeptible
test2;2506;17;infected
test2;2506;18;succeptible
test2;2506;19;succeptible
test2;2506;20;infected
test2;2506;21;succeptible
test2;2506;22;succeptible
test2;2506;23;succeptible
test2;2506;24;succeptible
test2;2506;25;succeptible
test2;2506;26;succeptible
test2;2506;27;succeptible
test2;2506;28;succeptible
test2;2506;29;succeptible
test2;2507;0;succeptible
test2;2507;1;succeptible
test2;2507;2;succeptible
test2;2507;3;succeptible
test2;2507;4;infected
test2;2507;5;succeptible
test2;2507;6;succeptible
test2;2507;7;succeptible
test2;2507;8;succeptible
test2;2507;9;succeptible
test2;2507;10;infected
test2;2507;11;infected
test2;2507;12;infected
test2;2507;13;succeptible
test2;2507;14;succeptible
test2;2507;15;infected
test2;2507;16;succeptible
test2;2507;17;infected
test2;2507;18;succeptible
test2;2507;19;succeptible
test2;2507;20;infected
test2;2507;21;succeptible
test2;2507;22;succeptible
test2;2507;23;succeptible
test2;2507;24;succeptible
test2;2507;25;succeptible
test2;2507;26;succeptible
test2;2507;27;succeptible
test2;2507;28;succeptible
test2;2507;29;succeptible
test2;2508;0;succeptible
test2;2508;1;succeptible
test2;2508;2;succeptible
test2;2508;3;succeptible
test2;2508;4;infected
test2;2508;5;succeptible
test2;2508;6;succeptible
test2;2508;7;succeptible
test2;2508;8;succeptible
test2;2508;9;succeptible
test2;2508;10;infected
test2;2508;11;infected
test2;2508;12;infected
test2;2508;13;succeptible
test2;2508;14;succeptible
test2;2508;15;infected
test2;2508;16;succeptible
test2;2508;17;infected
test2;2508;18;succeptible
test2;2508;19;succeptible
test2;2508;20;infected
test2;2508;21;succeptible
test2;2508;22;succeptible
test2;2508;23;succeptible
test2;2508;24;succeptible
test2;2508;25;succeptible
test2;2508;26;succeptible
test2;2508;27;succeptible
test2;2508;28;succeptible
test2;2508;29;succeptible
test2;2509;0;succeptible
test2;2509;1;succeptible
test2;2509;2;succeptible
test2;2509;3;succeptible
test2;2509;4;infected
test2;2509;5;succeptible
test2;2509;6;succeptible
test2;2509;7;succeptible
test2;2509;8;succeptible
test2;2509;9;succeptible
test2;2509;10;infected
test2;2509;11;infected
test2;2509;12;infected
test2;2509;13;succeptible
test2;2509;14;succeptible
test2;2509;15;infected
test2;2509;16;succeptible
test2;2509;17;infected
test2;2509;18;succeptible
test2;2509;19;succeptible
test2;2509;20;infected
test2;2509;21;succeptible
test2;2509;22;succeptible
test2;2509;23;succeptible
test2;2509;24;succeptible
test2;2509;25;succeptible
test2;2509;26;succeptible
test2;2509;27;succeptible
test2;2509;28;succeptible
test2;2509;29;succeptible
test2;2510;0;succeptible
test2;2510;1;succeptible
test2;2510;2;succeptible
test2;2510;3;succeptible
test2;2510;4;infected
test2;2510;5;succeptible
test2;2510;6;succeptible
test2;2510;7;succeptible
test2;2510;8;succeptible
test2;2510;9;succeptible
test2;2510;10;infected
test2;2510;11;infected
test2;2510;12;infected
test2;2510;13;succeptible
test2;2510;14;succeptible
test2;2510;15;infected
test2;2510;16;succeptible
test2;2510;17;infected
test2;2510;18;succeptible
test2;2510;19;succeptible
test2;2510;20;infected
test2;2510;21;succeptible
test2;2510;22;succeptible
test2;2510;23;succeptible
test2;2510;24;succeptible
test2;2510;25;succeptible
test2;2510;26;succeptible
test2;2510;27;succeptible
test2;2510;28;succeptible
test2;2510;29;succeptible
test2;2511;0;succeptible
test2;2511;1;succeptible
test2;2511;2;succeptible
test2;2511;3;succeptible
test2;2511;4;infected
test2;2511;5;succeptible
test2;2511;6;succeptible
test2;2511;7;succeptible
test2;2511;8;succeptible
test2;2511;9;succeptible
test2;2511;10;infected
test2;2511;11;infected
test2;2511;12;infected
test2;2511;13;succeptible
test2;2511;14;succeptible
test2;2511;15;infected
test2;2511;16;succeptible
test2;2511;17;infected
test2;2511;18;succeptible
test2;2511;19;succeptible
test2;2511;20;infected
test2;2511;21;succeptible
test2;2511;22;succeptible
test2;2511;23;succeptible
test2;2511;24;succeptible
test2;2511;25;succeptible
test2;2511;26;succeptible
test2;2511;27;succeptible
test2;2511;28;succeptible
test2;2511;29;succeptible
test2;2512;0;succeptible
test2;2512;1;succeptible
test2;2512;2;succeptible
test2;2512;3;succeptible
test2;2512;4;infected
test2;2512;5;succeptible
test2;2512;6;succeptible
test2;2512;7;succeptible
test2;2512;8;succeptible
test2;2512;9;succeptible
test2;2512;10;infected
test2;2512;11;infected
test2;2512;12;infected
test2;2512;13;succeptible
test2;2512;14;succeptible
test2;2512;15;infected
test2;2512;16;succeptible
test2;2512;17;infected
test2;2512;18;succeptible
test2;2512;19;succeptible
test2;2512;20;infected
test2;2512;21;succeptible
test2;2512;22;succeptible
test2;2512;23;succeptible
test2;2512;24;succeptible
test2;2512;25;succeptible
test2;2512;26;succeptible
test2;2512;27;succeptible
test2;2512;28;succeptible
test2;2512;29;succeptible
test2;2513;0;succeptible
test2;2513;1;succeptible
test2;2513;2;succeptible
test2;2513;3;succeptible
test2;2513;4;infected
test2;2513;5;succeptible
test2;2513;6;succeptible
test2;2513;7;succeptible
test2;2513;8;succeptible
test2;2513;9;succeptible
test2;2513;10;infected
test2;2513;11;infected
test2;2513;12;infected
test2;2513;13;succeptible
test2;2513;14;succeptible
test2;2513;15;infected
test2;2513;16;succeptible
test2;2513;17;infected
test2;2513;18;succeptible
test2;2513;19;succeptible
test2;2513;20;infected
test2;2513;21;succeptible
test2;2513;22;succeptible
test2;2513;23;succeptible
test2;2513;24;succeptible
test2;2513;25;succeptible
test2;2513;26;succeptible
test2;2513;27;succeptible
test2;2513;28;succeptible
test2;2513;29;succeptible
test2;2514;0;succeptible
test2;2514;1;succeptible
test2;2514;2;succeptible
test2;2514;3;succeptible
test2;2514;4;infected
test2;2514;5;succeptible
test2;2514;6;succeptible
test2;2514;7;succeptible
test2;2514;8;succeptible
test2;2514;9;succeptible
test2;2514;10;infected
test2;2514;11;infected
test2;2514;12;infected
test2;2514;13;succeptible
test2;2514;14;succeptible
test2;2514;15;infected
test2;2514;16;succeptible
test2;2514;17;infected
test2;2514;18;succeptible
test2;2514;19;succeptible
test2;2514;20;infected
test2;2514;21;succeptible
test2;2514;22;succeptible
test2;2514;23;succeptible
test2;2514;24;succeptible
test2;2514;25;succeptible
test2;2514;26;succeptible
test2;2514;27;succeptible
test2;2514;28;succeptible
test2;2514;29;succeptible
test2;2515;0;succeptible
test2;2515;1;succeptible
test2;2515;2;succeptible
test2;2515;3;succeptible
test2;2515;4;infected
test2;2515;5;succeptible
test2;2515;6;succeptible
test2;2515;7;succeptible
test2;2515;8;succeptible
test2;2515;9;succeptible
test2;2515;10;infected
test2;2515;11;infected
test2;2515;12;infected
test2;2515;13;succeptible
test2;2515;14;succeptible
test2;2515;15;infected
test2;2515;16;succeptible
test2;2515;17;infected
test2;2515;18;succeptible
test2;2515;19;succeptible
test2;2515;20;infected
test2;2515;21;succeptible
test2;2515;22;succeptible
test2;2515;23;succeptible
test2;2515;24;succeptible
test2;2515;25;succeptible
test2;2515;26;succeptible
test2;2515;27;succeptible
test2;2515;28;succeptible
test2;2515;29;succeptible
test2;2516;0;succeptible
test2;2516;1;succeptible
test2;2516;2;succeptible
test2;2516;3;succeptible
test2;2516;4;infected
test2;2516;5;succeptible
test2;2516;6;succeptible
test2;2516;7;succeptible
test2;2516;8;succeptible
test2;2516;9;succeptible
test2;2516;10;infected
test2;2516;11;infected
test2;2516;12;infected
test2;2516;13;succeptible
test2;2516;14;succeptible
test2;2516;15;infected
test2;2516;16;succeptible
test2;2516;17;infected
test2;2516;18;succeptible
test2;2516;19;succeptible
test2;2516;20;infected
test2;2516;21;succeptible
test2;2516;22;succeptible
test2;2516;23;succeptible
test2;2516;24;succeptible
test2;2516;25;succeptible
test2;2516;26;succeptible
test2;2516;27;succeptible
test2;2516;28;succeptible
test2;2516;29;succeptible
test2;2517;0;succeptible
test2;2517;1;succeptible
test2;2517;2;succeptible
test2;2517;3;succeptible
test2;2517;4;infected
test2;2517;5;succeptible
test2;2517;6;succeptible
test2;2517;7;succeptible
test2;2517;8;succeptible
test2;2517;9;succeptible
test2;2517;10;infected
test2;2517;11;infected
test2;2517;12;infected
test2;2517;13;succeptible
test2;2517;14;succeptible
test2;2517;15;infected
test2;2517;16;succeptible
test2;2517;17;infected
test2;2517;18;succeptible
test2;2517;19;succeptible
test2;2517;20;infected
test2;2517;21;succeptible
test2;2517;22;succeptible
test2;2517;23;succeptible
test2;2517;24;succeptible
test2;2517;25;succeptible
test2;2517;26;succeptible
test2;2517;27;succeptible
test2;2517;28;succeptible
test2;2517;29;succeptible
test2;2518;0;succeptible
test2;2518;1;succeptible
test2;2518;2;succeptible
test2;2518;3;succeptible
test2;2518;4;infected
test2;2518;5;succeptible
test2;2518;6;succeptible
test2;2518;7;succeptible
test2;2518;8;succeptible
test2;2518;9;succeptible
test2;2518;10;infected
test2;2518;11;infected
test2;2518;12;infected
test2;2518;13;succeptible
test2;2518;14;succeptible
test2;2518;15;infected
test2;2518;16;succeptible
test2;2518;17;infected
test2;2518;18;succeptible
test2;2518;19;succeptible
test2;2518;20;infected
test2;2518;21;succeptible
test2;2518;22;succeptible
test2;2518;23;succeptible
test2;2518;24;succeptible
test2;2518;25;succeptible
test2;2518;26;succeptible
test2;2518;27;succeptible
test2;2518;28;succeptible
test2;2518;29;succeptible
test2;2519;0;succeptible
test2;2519;1;succeptible
test2;2519;2;succeptible
test2;2519;3;succeptible
test2;2519;4;infected
test2;2519;5;succeptible
test2;2519;6;succeptible
test2;2519;7;succeptible
test2;2519;8;succeptible
test2;2519;9;succeptible
test2;2519;10;infected
test2;2519;11;infected
test2;2519;12;infected
test2;2519;13;succeptible
test2;2519;14;succeptible
test2;2519;15;infected
test2;2519;16;succeptible
test2;2519;17;infected
test2;2519;18;succeptible
test2;2519;19;succeptible
test2;2519;20;infected
test2;2519;21;succeptible
test2;2519;22;succeptible
test2;2519;23;succeptible
test2;2519;24;succeptible
test2;2519;25;succeptible
test2;2519;26;succeptible
test2;2519;27;succeptible
test2;2519;28;succeptible
test2;2519;29;succeptible
test2;2520;0;succeptible
test2;2520;1;succeptible
test2;2520;2;succeptible
test2;2520;3;succeptible
test2;2520;4;infected
test2;2520;5;succeptible
test2;2520;6;succeptible
test2;2520;7;succeptible
test2;2520;8;succeptible
test2;2520;9;succeptible
test2;2520;10;infected
test2;2520;11;infected
test2;2520;12;infected
test2;2520;13;succeptible
test2;2520;14;succeptible
test2;2520;15;infected
test2;2520;16;succeptible
test2;2520;17;infected
test2;2520;18;succeptible
test2;2520;19;succeptible
test2;2520;20;infected
test2;2520;21;succeptible
test2;2520;22;succeptible
test2;2520;23;succeptible
test2;2520;24;succeptible
test2;2520;25;succeptible
test2;2520;26;succeptible
test2;2520;27;succeptible
test2;2520;28;succeptible
test2;2520;29;succeptible
test2;2521;0;succeptible
test2;2521;1;succeptible
test2;2521;2;succeptible
test2;2521;3;succeptible
test2;2521;4;infected
test2;2521;5;succeptible
test2;2521;6;succeptible
test2;2521;7;succeptible
test2;2521;8;succeptible
test2;2521;9;succeptible
test2;2521;10;infected
test2;2521;11;infected
test2;2521;12;infected
test2;2521;13;succeptible
test2;2521;14;succeptible
test2;2521;15;infected
test2;2521;16;succeptible
test2;2521;17;infected
test2;2521;18;succeptible
test2;2521;19;succeptible
test2;2521;20;infected
test2;2521;21;succeptible
test2;2521;22;succeptible
test2;2521;23;succeptible
test2;2521;24;succeptible
test2;2521;25;succeptible
test2;2521;26;succeptible
test2;2521;27;succeptible
test2;2521;28;succeptible
test2;2521;29;succeptible
test2;2522;0;succeptible
test2;2522;1;succeptible
test2;2522;2;succeptible
test2;2522;3;succeptible
test2;2522;4;infected
test2;2522;5;succeptible
test2;2522;6;succeptible
test2;2522;7;succeptible
test2;2522;8;succeptible
test2;2522;9;succeptible
test2;2522;10;infected
test2;2522;11;infected
test2;2522;12;infected
test2;2522;13;succeptible
test2;2522;14;succeptible
test2;2522;15;infected
test2;2522;16;succeptible
test2;2522;17;infected
test2;2522;18;succeptible
test2;2522;19;succeptible
test2;2522;20;infected
test2;2522;21;succeptible
test2;2522;22;succeptible
test2;2522;23;succeptible
test2;2522;24;succeptible
test2;2522;25;succeptible
test2;2522;26;succeptible
test2;2522;27;succeptible
test2;2522;28;succeptible
test2;2522;29;succeptible
test2;2523;0;succeptible
test2;2523;1;succeptible
test2;2523;2;succeptible
test2;2523;3;succeptible
test2;2523;4;infected
test2;2523;5;succeptible
test2;2523;6;succeptible
test2;2523;7;succeptible
test2;2523;8;succeptible
test2;2523;9;succeptible
test2;2523;10;infected
test2;2523;11;infected
test2;2523;12;infected
test2;2523;13;succeptible
test2;2523;14;succeptible
test2;2523;15;infected
test2;2523;16;succeptible
test2;2523;17;infected
test2;2523;18;succeptible
test2;2523;19;succeptible
test2;2523;20;infected
test2;2523;21;succeptible
test2;2523;22;succeptible
test2;2523;23;succeptible
test2;2523;24;succeptible
test2;2523;25;succeptible
test2;2523;26;succeptible
test2;2523;27;succeptible
test2;2523;28;succeptible
test2;2523;29;succeptible
test2;2524;0;succeptible
test2;2524;1;succeptible
test2;2524;2;succeptible
test2;2524;3;succeptible
test2;2524;4;infected
test2;2524;5;succeptible
test2;2524;6;succeptible
test2;2524;7;succeptible
test2;2524;8;succeptible
test2;2524;9;succeptible
test2;2524;10;infected
test2;2524;11;infected
test2;2524;12;infected
test2;2524;13;succeptible
test2;2524;14;succeptible
test2;2524;15;infected
test2;2524;16;succeptible
test2;2524;17;infected
test2;2524;18;succeptible
test2;2524;19;succeptible
test2;2524;20;infected
test2;2524;21;succeptible
test2;2524;22;succeptible
test2;2524;23;succeptible
test2;2524;24;succeptible
test2;2524;25;succeptible
test2;2524;26;succeptible
test2;2524;27;succeptible
test2;2524;28;succeptible
test2;2524;29;succeptible
test2;2525;0;succeptible
test2;2525;1;succeptible
test2;2525;2;succeptible
test2;2525;3;succeptible
test2;2525;4;infected
test2;2525;5;succeptible
test2;2525;6;succeptible
test2;2525;7;succeptible
test2;2525;8;succeptible
test2;2525;9;succeptible
test2;2525;10;infected
test2;2525;11;infected
test2;2525;12;infected
test2;2525;13;succeptible
test2;2525;14;succeptible
test2;2525;15;infected
test2;2525;16;succeptible
test2;2525;17;infected
test2;2525;18;succeptible
test2;2525;19;succeptible
test2;2525;20;infected
test2;2525;21;succeptible
test2;2525;22;succeptible
test2;2525;23;succeptible
test2;2525;24;succeptible
test2;2525;25;succeptible
test2;2525;26;succeptible
test2;2525;27;succeptible
test2;2525;28;succeptible
test2;2525;29;succeptible
test2;2526;0;succeptible
test2;2526;1;succeptible
test2;2526;2;succeptible
test2;2526;3;succeptible
test2;2526;4;infected
test2;2526;5;succeptible
test2;2526;6;succeptible
test2;2526;7;succeptible
test2;2526;8;succeptible
test2;2526;9;succeptible
test2;2526;10;infected
test2;2526;11;infected
test2;2526;12;infected
test2;2526;13;succeptible
test2;2526;14;succeptible
test2;2526;15;infected
test2;2526;16;succeptible
test2;2526;17;infected
test2;2526;18;succeptible
test2;2526;19;succeptible
test2;2526;20;infected
test2;2526;21;succeptible
test2;2526;22;succeptible
test2;2526;23;succeptible
test2;2526;24;succeptible
test2;2526;25;succeptible
test2;2526;26;succeptible
test2;2526;27;succeptible
test2;2526;28;succeptible
test2;2526;29;succeptible
test2;2527;0;succeptible
test2;2527;1;succeptible
test2;2527;2;succeptible
test2;2527;3;succeptible
test2;2527;4;infected
test2;2527;5;succeptible
test2;2527;6;succeptible
test2;2527;7;succeptible
test2;2527;8;succeptible
test2;2527;9;succeptible
test2;2527;10;infected
test2;2527;11;infected
test2;2527;12;infected
test2;2527;13;succeptible
test2;2527;14;succeptible
test2;2527;15;infected
test2;2527;16;succeptible
test2;2527;17;infected
test2;2527;18;succeptible
test2;2527;19;succeptible
test2;2527;20;infected
test2;2527;21;succeptible
test2;2527;22;succeptible
test2;2527;23;succeptible
test2;2527;24;succeptible
test2;2527;25;succeptible
test2;2527;26;succeptible
test2;2527;27;succeptible
test2;2527;28;succeptible
test2;2527;29;succeptible
test2;2528;0;succeptible
test2;2528;1;succeptible
test2;2528;2;succeptible
test2;2528;3;succeptible
test2;2528;4;infected
test2;2528;5;succeptible
test2;2528;6;succeptible
test2;2528;7;succeptible
test2;2528;8;succeptible
test2;2528;9;succeptible
test2;2528;10;infected
test2;2528;11;infected
test2;2528;12;infected
test2;2528;13;succeptible
test2;2528;14;succeptible
test2;2528;15;infected
test2;2528;16;succeptible
test2;2528;17;infected
test2;2528;18;succeptible
test2;2528;19;succeptible
test2;2528;20;infected
test2;2528;21;succeptible
test2;2528;22;succeptible
test2;2528;23;succeptible
test2;2528;24;succeptible
test2;2528;25;succeptible
test2;2528;26;succeptible
test2;2528;27;succeptible
test2;2528;28;succeptible
test2;2528;29;succeptible
test2;2529;0;succeptible
test2;2529;1;succeptible
test2;2529;2;succeptible
test2;2529;3;succeptible
test2;2529;4;infected
test2;2529;5;succeptible
test2;2529;6;succeptible
test2;2529;7;succeptible
test2;2529;8;succeptible
test2;2529;9;succeptible
test2;2529;10;infected
test2;2529;11;infected
test2;2529;12;infected
test2;2529;13;succeptible
test2;2529;14;succeptible
test2;2529;15;infected
test2;2529;16;succeptible
test2;2529;17;infected
test2;2529;18;succeptible
test2;2529;19;succeptible
test2;2529;20;infected
test2;2529;21;succeptible
test2;2529;22;succeptible
test2;2529;23;succeptible
test2;2529;24;succeptible
test2;2529;25;succeptible
test2;2529;26;succeptible
test2;2529;27;succeptible
test2;2529;28;succeptible
test2;2529;29;succeptible
test2;2530;0;succeptible
test2;2530;1;succeptible
test2;2530;2;succeptible
test2;2530;3;succeptible
test2;2530;4;infected
test2;2530;5;succeptible
test2;2530;6;succeptible
test2;2530;7;succeptible
test2;2530;8;succeptible
test2;2530;9;succeptible
test2;2530;10;infected
test2;2530;11;infected
test2;2530;12;infected
test2;2530;13;succeptible
test2;2530;14;succeptible
test2;2530;15;infected
test2;2530;16;succeptible
test2;2530;17;infected
test2;2530;18;succeptible
test2;2530;19;succeptible
test2;2530;20;infected
test2;2530;21;succeptible
test2;2530;22;succeptible
test2;2530;23;succeptible
test2;2530;24;succeptible
test2;2530;25;succeptible
test2;2530;26;succeptible
test2;2530;27;succeptible
test2;2530;28;succeptible
test2;2530;29;succeptible
test2;2531;0;succeptible
test2;2531;1;succeptible
test2;2531;2;succeptible
test2;2531;3;succeptible
test2;2531;4;infected
test2;2531;5;succeptible
test2;2531;6;succeptible
test2;2531;7;succeptible
test2;2531;8;succeptible
test2;2531;9;succeptible
test2;2531;10;infected
test2;2531;11;infected
test2;2531;12;infected
test2;2531;13;succeptible
test2;2531;14;succeptible
test2;2531;15;infected
test2;2531;16;succeptible
test2;2531;17;infected
test2;2531;18;succeptible
test2;2531;19;succeptible
test2;2531;20;infected
test2;2531;21;succeptible
test2;2531;22;succeptible
test2;2531;23;succeptible
test2;2531;24;succeptible
test2;2531;25;succeptible
test2;2531;26;succeptible
test2;2531;27;succeptible
test2;2531;28;succeptible
test2;2531;29;succeptible
test2;2532;0;succeptible
test2;2532;1;succeptible
test2;2532;2;succeptible
test2;2532;3;succeptible
test2;2532;4;infected
test2;2532;5;succeptible
test2;2532;6;succeptible
test2;2532;7;succeptible
test2;2532;8;succeptible
test2;2532;9;succeptible
test2;2532;10;infected
test2;2532;11;infected
test2;2532;12;infected
test2;2532;13;succeptible
test2;2532;14;succeptible
test2;2532;15;infected
test2;2532;16;succeptible
test2;2532;17;infected
test2;2532;18;succeptible
test2;2532;19;succeptible
test2;2532;20;infected
test2;2532;21;succeptible
test2;2532;22;succeptible
test2;2532;23;succeptible
test2;2532;24;succeptible
test2;2532;25;succeptible
test2;2532;26;succeptible
test2;2532;27;succeptible
test2;2532;28;succeptible
test2;2532;29;succeptible
test2;2533;0;succeptible
test2;2533;1;succeptible
test2;2533;2;succeptible
test2;2533;3;succeptible
test2;2533;4;infected
test2;2533;5;succeptible
test2;2533;6;succeptible
test2;2533;7;succeptible
test2;2533;8;succeptible
test2;2533;9;succeptible
test2;2533;10;infected
test2;2533;11;infected
test2;2533;12;infected
test2;2533;13;succeptible
test2;2533;14;succeptible
test2;2533;15;infected
test2;2533;16;succeptible
test2;2533;17;infected
test2;2533;18;succeptible
test2;2533;19;succeptible
test2;2533;20;infected
test2;2533;21;succeptible
test2;2533;22;succeptible
test2;2533;23;succeptible
test2;2533;24;succeptible
test2;2533;25;succeptible
test2;2533;26;succeptible
test2;2533;27;succeptible
test2;2533;28;succeptible
test2;2533;29;succeptible
test2;2534;0;succeptible
test2;2534;1;succeptible
test2;2534;2;succeptible
test2;2534;3;succeptible
test2;2534;4;infected
test2;2534;5;succeptible
test2;2534;6;succeptible
test2;2534;7;succeptible
test2;2534;8;succeptible
test2;2534;9;succeptible
test2;2534;10;infected
test2;2534;11;infected
test2;2534;12;infected
test2;2534;13;succeptible
test2;2534;14;succeptible
test2;2534;15;infected
test2;2534;16;succeptible
test2;2534;17;infected
test2;2534;18;succeptible
test2;2534;19;succeptible
test2;2534;20;infected
test2;2534;21;succeptible
test2;2534;22;succeptible
test2;2534;23;succeptible
test2;2534;24;succeptible
test2;2534;25;succeptible
test2;2534;26;succeptible
test2;2534;27;succeptible
test2;2534;28;succeptible
test2;2534;29;succeptible
test2;2535;0;succeptible
test2;2535;1;succeptible
test2;2535;2;succeptible
test2;2535;3;succeptible
test2;2535;4;infected
test2;2535;5;succeptible
test2;2535;6;succeptible
test2;2535;7;succeptible
test2;2535;8;succeptible
test2;2535;9;succeptible
test2;2535;10;infected
test2;2535;11;infected
test2;2535;12;infected
test2;2535;13;succeptible
test2;2535;14;succeptible
test2;2535;15;infected
test2;2535;16;succeptible
test2;2535;17;infected
test2;2535;18;succeptible
test2;2535;19;succeptible
test2;2535;20;infected
test2;2535;21;succeptible
test2;2535;22;succeptible
test2;2535;23;succeptible
test2;2535;24;succeptible
test2;2535;25;succeptible
test2;2535;26;succeptible
test2;2535;27;succeptible
test2;2535;28;succeptible
test2;2535;29;succeptible
test2;2536;0;succeptible
test2;2536;1;succeptible
test2;2536;2;succeptible
test2;2536;3;succeptible
test2;2536;4;infected
test2;2536;5;succeptible
test2;2536;6;succeptible
test2;2536;7;succeptible
test2;2536;8;succeptible
test2;2536;9;succeptible
test2;2536;10;infected
test2;2536;11;infected
test2;2536;12;infected
test2;2536;13;succeptible
test2;2536;14;succeptible
test2;2536;15;infected
test2;2536;16;succeptible
test2;2536;17;infected
test2;2536;18;succeptible
test2;2536;19;succeptible
test2;2536;20;infected
test2;2536;21;succeptible
test2;2536;22;succeptible
test2;2536;23;succeptible
test2;2536;24;succeptible
test2;2536;25;succeptible
test2;2536;26;succeptible
test2;2536;27;succeptible
test2;2536;28;succeptible
test2;2536;29;succeptible
test2;2537;0;succeptible
test2;2537;1;succeptible
test2;2537;2;succeptible
test2;2537;3;succeptible
test2;2537;4;infected
test2;2537;5;succeptible
test2;2537;6;succeptible
test2;2537;7;succeptible
test2;2537;8;succeptible
test2;2537;9;succeptible
test2;2537;10;infected
test2;2537;11;infected
test2;2537;12;infected
test2;2537;13;succeptible
test2;2537;14;succeptible
test2;2537;15;infected
test2;2537;16;succeptible
test2;2537;17;infected
test2;2537;18;succeptible
test2;2537;19;succeptible
test2;2537;20;infected
test2;2537;21;succeptible
test2;2537;22;succeptible
test2;2537;23;succeptible
test2;2537;24;succeptible
test2;2537;25;succeptible
test2;2537;26;succeptible
test2;2537;27;succeptible
test2;2537;28;succeptible
test2;2537;29;succeptible
test2;2538;0;succeptible
test2;2538;1;succeptible
test2;2538;2;succeptible
test2;2538;3;succeptible
test2;2538;4;infected
test2;2538;5;succeptible
test2;2538;6;succeptible
test2;2538;7;succeptible
test2;2538;8;succeptible
test2;2538;9;succeptible
test2;2538;10;infected
test2;2538;11;infected
test2;2538;12;infected
test2;2538;13;succeptible
test2;2538;14;succeptible
test2;2538;15;infected
test2;2538;16;succeptible
test2;2538;17;infected
test2;2538;18;succeptible
test2;2538;19;succeptible
test2;2538;20;infected
test2;2538;21;succeptible
test2;2538;22;succeptible
test2;2538;23;succeptible
test2;2538;24;succeptible
test2;2538;25;succeptible
test2;2538;26;succeptible
test2;2538;27;succeptible
test2;2538;28;succeptible
test2;2538;29;succeptible
test2;2539;0;succeptible
test2;2539;1;succeptible
test2;2539;2;succeptible
test2;2539;3;succeptible
test2;2539;4;infected
test2;2539;5;succeptible
test2;2539;6;succeptible
test2;2539;7;succeptible
test2;2539;8;succeptible
test2;2539;9;succeptible
test2;2539;10;infected
test2;2539;11;infected
test2;2539;12;infected
test2;2539;13;succeptible
test2;2539;14;succeptible
test2;2539;15;infected
test2;2539;16;succeptible
test2;2539;17;infected
test2;2539;18;succeptible
test2;2539;19;succeptible
test2;2539;20;infected
test2;2539;21;succeptible
test2;2539;22;succeptible
test2;2539;23;succeptible
test2;2539;24;succeptible
test2;2539;25;succeptible
test2;2539;26;succeptible
test2;2539;27;succeptible
test2;2539;28;succeptible
test2;2539;29;succeptible
test2;2540;0;succeptible
test2;2540;1;succeptible
test2;2540;2;succeptible
test2;2540;3;succeptible
test2;2540;4;infected
test2;2540;5;succeptible
test2;2540;6;succeptible
test2;2540;7;succeptible
test2;2540;8;succeptible
test2;2540;9;succeptible
test2;2540;10;infected
test2;2540;11;infected
test2;2540;12;infected
test2;2540;13;succeptible
test2;2540;14;succeptible
test2;2540;15;infected
test2;2540;16;succeptible
test2;2540;17;infected
test2;2540;18;succeptible
test2;2540;19;succeptible
test2;2540;20;infected
test2;2540;21;succeptible
test2;2540;22;succeptible
test2;2540;23;succeptible
test2;2540;24;succeptible
test2;2540;25;succeptible
test2;2540;26;succeptible
test2;2540;27;succeptible
test2;2540;28;succeptible
test2;2540;29;succeptible
test2;2541;0;succeptible
test2;2541;1;succeptible
test2;2541;2;succeptible
test2;2541;3;succeptible
test2;2541;4;infected
test2;2541;5;succeptible
test2;2541;6;succeptible
test2;2541;7;succeptible
test2;2541;8;succeptible
test2;2541;9;succeptible
test2;2541;10;infected
test2;2541;11;infected
test2;2541;12;infected
test2;2541;13;succeptible
test2;2541;14;succeptible
test2;2541;15;infected
test2;2541;16;succeptible
test2;2541;17;infected
test2;2541;18;succeptible
test2;2541;19;succeptible
test2;2541;20;infected
test2;2541;21;succeptible
test2;2541;22;succeptible
test2;2541;23;succeptible
test2;2541;24;succeptible
test2;2541;25;succeptible
test2;2541;26;succeptible
test2;2541;27;succeptible
test2;2541;28;succeptible
test2;2541;29;succeptible
test2;2542;0;succeptible
test2;2542;1;succeptible
test2;2542;2;succeptible
test2;2542;3;succeptible
test2;2542;4;infected
test2;2542;5;succeptible
test2;2542;6;succeptible
test2;2542;7;succeptible
test2;2542;8;succeptible
test2;2542;9;succeptible
test2;2542;10;infected
test2;2542;11;infected
test2;2542;12;infected
test2;2542;13;succeptible
test2;2542;14;succeptible
test2;2542;15;infected
test2;2542;16;succeptible
test2;2542;17;infected
test2;2542;18;succeptible
test2;2542;19;succeptible
test2;2542;20;infected
test2;2542;21;succeptible
test2;2542;22;succeptible
test2;2542;23;succeptible
test2;2542;24;succeptible
test2;2542;25;succeptible
test2;2542;26;succeptible
test2;2542;27;succeptible
test2;2542;28;succeptible
